TIME,OFFSET,T_SET120,T_SET115,T_SET110,T_SET105,T_SET100,T_SET95,T_SET90,T_SET86,T_SET75,T_SET70,T_SET65,T_SET60,T_SET55,T_SET50,T_SET45,T_SET40,T_SET35,ESPECTROSCOPIA,S_NORM
00.027960000000,0.016,,0.038,0.034,0.078,0.092,0.106,0.172,0.174,0.202,0.224,0.23,0.226,0.236,0.232,0.224,0.234,0.24,0.88,0.138
00.028000000000,0.016,,0.04,0.038,0.082,0.098,0.108,0.174,0.176,0.204,0.226,0.232,0.228,0.238,0.232,0.224,0.234,0.24,0.88,0.136
00.028040000000,0.016,,0.042,0.04,0.086,0.1,0.112,0.176,0.178,0.206,0.226,0.23,0.228,0.238,0.232,0.224,0.234,0.242,0.9,0.136
00.028080000000,0.016,,0.044,0.042,0.09,0.106,0.118,0.18,0.18,0.206,0.226,0.232,0.226,0.236,0.232,0.226,0.234,0.24,0.9,0.136
00.028120000000,0.016,,0.046,0.044,0.096,0.106,0.122,0.182,0.184,0.208,0.228,0.23,0.228,0.238,0.232,0.224,0.234,0.24,0.88,0.136
00.028160000000,0.016,,0.05,0.048,0.096,0.112,0.126,0.184,0.186,0.208,0.226,0.232,0.23,0.238,0.234,0.226,0.234,0.24,0.86,0.136
00.028200000000,0.016,,0.052,0.05,0.102,0.116,0.13,0.186,0.19,0.21,0.23,0.234,0.228,0.24,0.234,0.224,0.236,0.242,0.88,0.138
00.028240000000,0.018,,0.058,0.05,0.106,0.12,0.134,0.19,0.19,0.212,0.23,0.23,0.228,0.24,0.234,0.224,0.234,0.24,0.9,0.138
00.028280000000,0.018,,0.06,0.058,0.11,0.122,0.134,0.192,0.192,0.212,0.23,0.23,0.228,0.238,0.232,0.226,0.232,0.242,0.88,0.138
00.028320000000,0.016,,0.058,0.058,0.114,0.126,0.14,0.194,0.194,0.214,0.23,0.232,0.23,0.24,0.234,0.226,0.236,0.244,0.88,0.136
00.028360000000,0.018,,0.064,0.064,0.118,0.13,0.142,0.194,0.196,0.214,0.232,0.23,0.23,0.24,0.234,0.224,0.234,0.242,0.88,0.138
00.028400000000,0.016,,0.068,0.064,0.12,0.132,0.146,0.196,0.198,0.216,0.232,0.232,0.23,0.24,0.234,0.224,0.236,0.24,0.86,0.138
00.028440000000,0.016,,0.07,0.068,0.124,0.138,0.15,0.198,0.2,0.218,0.23,0.232,0.23,0.238,0.234,0.224,0.236,0.242,0.88,0.138
00.028480000000,0.018,,0.076,0.07,0.128,0.142,0.154,0.2,0.202,0.218,0.232,0.232,0.23,0.24,0.234,0.226,0.236,0.24,0.88,0.136
00.028520000000,0.016,,0.078,0.076,0.132,0.144,0.156,0.198,0.204,0.22,0.232,0.234,0.23,0.24,0.234,0.226,0.236,0.242,0.86,0.138
00.028560000000,0.016,,0.082,0.076,0.138,0.15,0.158,0.202,0.206,0.22,0.232,0.234,0.232,0.24,0.234,0.226,0.232,0.242,0.88,0.138
00.028600000000,0.016,,0.084,0.08,0.14,0.152,0.162,0.204,0.206,0.222,0.232,0.234,0.232,0.24,0.234,0.226,0.234,0.242,0.88,0.138
00.028640000000,0.016,,0.088,0.082,0.142,0.154,0.164,0.208,0.21,0.222,0.232,0.232,0.232,0.24,0.234,0.226,0.236,0.24,0.88,0.136
00.028680000000,0.016,,0.09,0.084,0.148,0.158,0.168,0.208,0.21,0.222,0.234,0.232,0.232,0.24,0.232,0.228,0.236,0.242,0.88,0.138
00.028720000000,0.016,,0.094,0.09,0.15,0.16,0.17,0.208,0.21,0.224,0.234,0.234,0.23,0.24,0.234,0.226,0.234,0.242,0.88,0.136
00.028760000000,0.018,,0.098,0.092,0.154,0.162,0.172,0.212,0.212,0.224,0.234,0.234,0.232,0.24,0.236,0.226,0.234,0.24,0.88,0.136
00.028800000000,0.016,,0.1,0.096,0.156,0.166,0.176,0.212,0.212,0.224,0.234,0.232,0.232,0.238,0.236,0.226,0.236,0.242,0.88,0.138
00.028840000000,0.016,,0.102,0.098,0.16,0.168,0.178,0.212,0.216,0.226,0.234,0.232,0.232,0.242,0.234,0.226,0.236,0.242,0.88,0.136
00.028880000000,0.016,,0.106,0.1,0.164,0.172,0.18,0.212,0.216,0.226,0.234,0.234,0.232,0.24,0.232,0.228,0.234,0.24,0.86,0.138
00.028920000000,0.016,,0.11,0.104,0.166,0.174,0.182,0.216,0.22,0.228,0.234,0.232,0.232,0.24,0.234,0.228,0.236,0.24,0.9,0.136
00.028960000000,0.016,,0.114,0.106,0.168,0.176,0.184,0.216,0.218,0.228,0.234,0.234,0.232,0.24,0.234,0.228,0.234,0.242,0.88,0.136
00.029000000000,0.016,,0.116,0.112,0.174,0.178,0.19,0.218,0.22,0.226,0.234,0.234,0.232,0.24,0.234,0.228,0.236,0.24,0.88,0.136
00.029040000000,0.016,,0.116,0.112,0.174,0.182,0.192,0.22,0.22,0.228,0.234,0.236,0.23,0.24,0.234,0.226,0.234,0.244,0.86,0.138
00.029080000000,0.016,,0.12,0.118,0.178,0.184,0.194,0.22,0.22,0.23,0.234,0.234,0.232,0.24,0.234,0.228,0.236,0.24,0.88,0.136
00.029120000000,0.016,,0.122,0.118,0.18,0.186,0.194,0.222,0.222,0.23,0.236,0.234,0.232,0.242,0.234,0.226,0.234,0.24,0.9,0.136
00.029160000000,0.016,,0.126,0.12,0.182,0.188,0.194,0.22,0.222,0.23,0.236,0.236,0.23,0.238,0.234,0.226,0.236,0.24,0.86,0.138
00.029200000000,0.016,,0.13,0.124,0.186,0.192,0.2,0.222,0.224,0.23,0.236,0.234,0.232,0.24,0.236,0.228,0.236,0.24,0.86,0.136
00.029240000000,0.018,,0.13,0.126,0.188,0.192,0.198,0.224,0.226,0.23,0.236,0.234,0.234,0.24,0.236,0.228,0.236,0.24,0.82,0.136
00.029280000000,0.016,,0.134,0.126,0.188,0.196,0.2,0.22,0.226,0.23,0.238,0.232,0.232,0.24,0.236,0.226,0.234,0.242,0.86,0.136
00.029320000000,0.016,,0.134,0.13,0.192,0.196,0.202,0.222,0.224,0.23,0.236,0.234,0.232,0.242,0.234,0.228,0.234,0.242,0.84,0.136
00.029360000000,0.016,,0.136,0.13,0.194,0.198,0.206,0.222,0.228,0.23,0.236,0.234,0.232,0.24,0.234,0.226,0.236,0.244,0.86,0.138
00.029400000000,0.016,,0.14,0.134,0.196,0.198,0.208,0.224,0.228,0.232,0.236,0.236,0.232,0.24,0.236,0.228,0.234,0.24,0.86,0.14
00.029440000000,0.016,,0.142,0.138,0.198,0.198,0.206,0.226,0.23,0.232,0.234,0.234,0.234,0.24,0.234,0.228,0.234,0.242,0.86,0.14
00.029480000000,0.016,,0.144,0.14,0.198,0.204,0.208,0.228,0.23,0.232,0.236,0.232,0.232,0.24,0.234,0.228,0.234,0.24,0.88,0.14
00.029520000000,0.016,,0.146,0.14,0.2,0.206,0.208,0.228,0.228,0.232,0.234,0.234,0.232,0.24,0.234,0.228,0.234,0.24,0.86,0.142
00.029560000000,0.016,,0.15,0.142,0.202,0.206,0.208,0.228,0.23,0.234,0.234,0.234,0.232,0.24,0.234,0.226,0.234,0.24,0.86,0.142
00.029600000000,0.016,,0.15,0.144,0.204,0.206,0.212,0.228,0.23,0.232,0.238,0.234,0.234,0.24,0.236,0.228,0.232,0.24,0.84,0.144
00.029640000000,0.014,,0.154,0.146,0.206,0.208,0.212,0.23,0.23,0.232,0.236,0.234,0.232,0.24,0.234,0.226,0.236,0.242,0.88,0.144
00.029680000000,0.016,,0.154,0.148,0.206,0.21,0.214,0.228,0.232,0.234,0.236,0.234,0.232,0.24,0.236,0.23,0.234,0.242,0.86,0.144
00.029720000000,0.016,,0.154,0.15,0.208,0.21,0.214,0.23,0.232,0.232,0.236,0.232,0.232,0.24,0.236,0.228,0.236,0.242,0.86,0.148
00.029760000000,0.018,,0.156,0.152,0.21,0.212,0.216,0.23,0.234,0.234,0.236,0.234,0.232,0.242,0.234,0.23,0.234,0.242,0.88,0.148
00.029800000000,0.018,,0.158,0.152,0.21,0.212,0.218,0.228,0.234,0.234,0.236,0.234,0.234,0.242,0.236,0.228,0.234,0.242,0.9,0.148
00.029840000000,0.018,,0.158,0.154,0.212,0.214,0.218,0.23,0.234,0.234,0.236,0.234,0.232,0.242,0.234,0.228,0.232,0.24,0.88,0.148
00.029880000000,0.018,,0.162,0.156,0.212,0.216,0.218,0.23,0.234,0.234,0.238,0.234,0.232,0.24,0.234,0.226,0.234,0.242,0.84,0.15
00.029920000000,0.016,,0.162,0.156,0.214,0.216,0.22,0.23,0.232,0.234,0.238,0.232,0.234,0.24,0.234,0.226,0.236,0.242,0.88,0.152
00.029960000000,0.018,,0.162,0.158,0.214,0.214,0.222,0.23,0.234,0.234,0.236,0.234,0.232,0.24,0.234,0.228,0.234,0.24,0.88,0.152
00.030000000000,0.016,,0.164,0.158,0.216,0.216,0.22,0.232,0.234,0.234,0.236,0.234,0.232,0.24,0.236,0.228,0.234,0.242,0.86,0.152
00.030040000000,0.016,,0.166,0.158,0.216,0.218,0.222,0.232,0.234,0.234,0.236,0.236,0.234,0.24,0.234,0.228,0.234,0.24,0.88,0.152
00.030080000000,0.016,,0.166,0.162,0.218,0.218,0.224,0.232,0.234,0.234,0.236,0.232,0.234,0.242,0.236,0.228,0.236,0.24,0.86,0.154
00.030120000000,0.016,,0.166,0.162,0.22,0.22,0.222,0.232,0.234,0.234,0.236,0.232,0.232,0.24,0.234,0.228,0.234,0.242,0.84,0.156
00.030160000000,0.016,,0.17,0.164,0.22,0.218,0.222,0.23,0.234,0.234,0.236,0.232,0.232,0.24,0.234,0.228,0.234,0.24,0.86,0.156
00.030200000000,0.016,,0.17,0.164,0.22,0.22,0.222,0.23,0.236,0.234,0.236,0.234,0.234,0.24,0.234,0.228,0.234,0.24,0.84,0.154
00.030240000000,0.018,,0.172,0.166,0.222,0.22,0.224,0.232,0.236,0.234,0.238,0.234,0.234,0.24,0.234,0.228,0.234,0.24,0.86,0.156
00.030280000000,0.016,,0.172,0.164,0.222,0.222,0.226,0.232,0.236,0.234,0.236,0.234,0.232,0.24,0.234,0.228,0.234,0.242,0.86,0.156
00.030320000000,0.016,,0.172,0.166,0.222,0.222,0.226,0.234,0.234,0.234,0.238,0.232,0.232,0.24,0.234,0.226,0.234,0.242,0.84,0.158
00.030360000000,0.016,,0.174,0.17,0.222,0.222,0.226,0.232,0.236,0.234,0.236,0.232,0.234,0.24,0.234,0.228,0.234,0.24,0.86,0.158
00.030400000000,0.016,,0.174,0.17,0.222,0.224,0.228,0.232,0.234,0.234,0.236,0.234,0.234,0.24,0.236,0.228,0.232,0.24,0.86,0.158
00.030440000000,0.016,,0.174,0.17,0.222,0.224,0.226,0.232,0.236,0.238,0.238,0.234,0.232,0.24,0.234,0.226,0.234,0.24,0.84,0.156
00.030480000000,0.016,,0.176,0.17,0.222,0.224,0.228,0.234,0.236,0.236,0.236,0.232,0.234,0.24,0.234,0.226,0.234,0.24,0.86,0.158
00.030520000000,0.016,,0.174,0.17,0.224,0.222,0.228,0.232,0.236,0.234,0.236,0.234,0.234,0.24,0.232,0.228,0.234,0.24,0.86,0.156
00.030560000000,0.016,,0.176,0.172,0.224,0.226,0.228,0.232,0.236,0.236,0.236,0.232,0.232,0.24,0.234,0.226,0.234,0.24,0.84,0.158
00.030600000000,0.016,,0.176,0.172,0.226,0.224,0.228,0.234,0.238,0.234,0.236,0.232,0.234,0.24,0.234,0.228,0.234,0.24,0.88,0.158
00.030640000000,0.018,,0.178,0.174,0.226,0.226,0.228,0.232,0.236,0.234,0.236,0.234,0.232,0.24,0.234,0.228,0.234,0.24,0.82,0.16
00.030680000000,0.018,,0.178,0.172,0.228,0.226,0.228,0.232,0.236,0.234,0.238,0.234,0.232,0.24,0.234,0.228,0.232,0.24,0.84,0.158
00.030720000000,0.016,,0.178,0.174,0.228,0.226,0.228,0.234,0.236,0.236,0.234,0.234,0.232,0.24,0.234,0.228,0.234,0.242,0.86,0.158
00.030760000000,0.018,,0.178,0.174,0.226,0.224,0.228,0.234,0.238,0.234,0.236,0.234,0.232,0.24,0.234,0.228,0.232,0.24,0.86,0.16
00.030800000000,0.016,,0.178,0.176,0.226,0.226,0.23,0.234,0.238,0.236,0.236,0.234,0.232,0.24,0.234,0.226,0.234,0.242,0.82,0.16
00.030840000000,0.016,,0.178,0.176,0.228,0.226,0.228,0.232,0.238,0.236,0.236,0.234,0.234,0.24,0.234,0.228,0.234,0.242,0.84,0.16
00.030880000000,0.014,,0.178,0.174,0.23,0.226,0.232,0.234,0.238,0.236,0.236,0.234,0.232,0.24,0.232,0.226,0.234,0.242,0.84,0.16
00.030920000000,0.016,,0.18,0.176,0.23,0.228,0.23,0.232,0.238,0.234,0.234,0.234,0.23,0.24,0.232,0.226,0.234,0.24,0.84,0.158
00.030960000000,0.016,,0.18,0.176,0.23,0.228,0.228,0.232,0.238,0.232,0.238,0.234,0.232,0.24,0.234,0.226,0.234,0.24,0.86,0.16
00.031000000000,0.016,,0.18,0.176,0.228,0.226,0.232,0.234,0.236,0.232,0.236,0.232,0.232,0.242,0.234,0.226,0.234,0.24,0.84,0.16
00.031040000000,0.018,,0.178,0.176,0.228,0.226,0.23,0.234,0.236,0.234,0.234,0.232,0.232,0.24,0.234,0.228,0.234,0.242,0.84,0.158
00.031080000000,0.016,,0.18,0.176,0.23,0.228,0.23,0.234,0.238,0.234,0.236,0.232,0.234,0.24,0.232,0.228,0.232,0.24,0.86,0.16
00.031120000000,0.016,,0.182,0.176,0.23,0.23,0.232,0.236,0.238,0.234,0.236,0.234,0.232,0.24,0.232,0.226,0.232,0.24,0.84,0.158
00.031160000000,0.016,,0.18,0.178,0.228,0.23,0.232,0.234,0.236,0.234,0.236,0.234,0.232,0.24,0.232,0.226,0.234,0.24,0.84,0.158
00.031200000000,0.016,,0.18,0.178,0.23,0.228,0.232,0.234,0.236,0.236,0.238,0.234,0.232,0.24,0.234,0.226,0.234,0.24,0.84,0.158
00.031240000000,0.018,,0.182,0.178,0.23,0.228,0.23,0.234,0.236,0.234,0.238,0.234,0.232,0.24,0.232,0.228,0.234,0.24,0.84,0.16
00.031280000000,0.016,,0.18,0.178,0.23,0.23,0.23,0.232,0.238,0.236,0.236,0.234,0.232,0.24,0.234,0.226,0.234,0.24,0.84,0.16
00.031320000000,0.016,,0.184,0.178,0.23,0.23,0.23,0.234,0.238,0.236,0.236,0.232,0.232,0.24,0.234,0.226,0.234,0.24,0.84,0.156
00.031360000000,0.016,,0.184,0.178,0.23,0.23,0.23,0.232,0.238,0.232,0.236,0.234,0.234,0.24,0.234,0.228,0.232,0.24,0.84,0.156
00.031400000000,0.016,,0.182,0.178,0.23,0.23,0.232,0.234,0.236,0.236,0.236,0.234,0.232,0.24,0.234,0.226,0.232,0.24,0.84,0.16
00.031440000000,0.018,,0.182,0.178,0.23,0.232,0.232,0.234,0.236,0.234,0.236,0.232,0.23,0.242,0.234,0.228,0.232,0.24,0.84,0.158
00.031480000000,0.016,,0.184,0.178,0.232,0.23,0.23,0.234,0.238,0.234,0.236,0.232,0.232,0.242,0.234,0.228,0.234,0.24,0.84,0.158
00.031520000000,0.016,,0.182,0.178,0.232,0.228,0.232,0.234,0.236,0.234,0.234,0.232,0.232,0.24,0.234,0.226,0.232,0.24,0.86,0.158
00.031560000000,0.016,,0.184,0.178,0.232,0.228,0.232,0.234,0.238,0.234,0.236,0.234,0.234,0.24,0.232,0.226,0.234,0.238,0.84,0.156
00.031600000000,0.016,,0.182,0.178,0.232,0.23,0.232,0.234,0.236,0.234,0.238,0.232,0.234,0.24,0.234,0.226,0.232,0.24,0.86,0.158
00.031640000000,0.016,,0.184,0.18,0.23,0.23,0.232,0.234,0.238,0.236,0.238,0.232,0.232,0.24,0.232,0.226,0.232,0.238,0.82,0.158
00.031680000000,0.018,,0.184,0.178,0.232,0.228,0.232,0.234,0.238,0.234,0.236,0.232,0.232,0.24,0.232,0.226,0.232,0.24,0.8,0.156
00.031720000000,0.018,,0.184,0.178,0.23,0.232,0.232,0.234,0.236,0.234,0.234,0.232,0.232,0.24,0.234,0.226,0.232,0.24,0.84,0.158
00.031760000000,0.016,,0.184,0.178,0.232,0.232,0.232,0.234,0.236,0.234,0.238,0.234,0.232,0.24,0.234,0.228,0.232,0.24,0.82,0.158
00.031800000000,0.016,,0.184,0.18,0.23,0.228,0.23,0.234,0.236,0.234,0.236,0.232,0.232,0.24,0.234,0.224,0.232,0.24,0.84,0.16
00.031840000000,0.018,,0.182,0.18,0.234,0.23,0.232,0.232,0.236,0.234,0.236,0.232,0.232,0.24,0.234,0.226,0.232,0.24,0.82,0.156
00.031880000000,0.016,,0.184,0.178,0.234,0.23,0.232,0.234,0.238,0.234,0.236,0.232,0.232,0.24,0.232,0.226,0.232,0.24,0.86,0.158
00.031920000000,0.016,,0.184,0.18,0.232,0.23,0.234,0.234,0.236,0.234,0.234,0.23,0.23,0.24,0.232,0.226,0.232,0.24,0.84,0.158
00.031960000000,0.016,,0.184,0.18,0.232,0.23,0.232,0.234,0.238,0.232,0.234,0.234,0.232,0.24,0.234,0.228,0.232,0.24,0.86,0.156
00.032000000000,0.016,,0.184,0.182,0.23,0.228,0.232,0.232,0.236,0.234,0.236,0.234,0.232,0.24,0.232,0.228,0.234,0.24,0.82,0.158
00.032040000000,0.016,,0.184,0.18,0.232,0.228,0.232,0.234,0.238,0.234,0.236,0.234,0.232,0.238,0.232,0.226,0.232,0.24,0.82,0.158
00.032080000000,0.016,,0.184,0.18,0.234,0.23,0.232,0.234,0.238,0.232,0.236,0.234,0.232,0.242,0.234,0.226,0.234,0.238,0.8,0.156
00.032120000000,0.018,,0.184,0.18,0.232,0.23,0.232,0.234,0.238,0.234,0.236,0.234,0.23,0.24,0.234,0.226,0.232,0.24,0.82,0.158
00.032160000000,0.016,,0.184,0.18,0.232,0.23,0.234,0.234,0.238,0.234,0.236,0.234,0.232,0.24,0.234,0.228,0.232,0.238,0.82,0.156
00.032200000000,0.018,,0.184,0.18,0.232,0.232,0.232,0.234,0.238,0.234,0.236,0.232,0.232,0.24,0.234,0.226,0.232,0.24,0.82,0.156
00.032240000000,0.016,,0.184,0.18,0.232,0.23,0.232,0.234,0.236,0.234,0.236,0.232,0.23,0.24,0.232,0.226,0.232,0.24,0.8,0.156
00.032280000000,0.016,,0.184,0.178,0.23,0.23,0.232,0.234,0.236,0.232,0.236,0.232,0.232,0.24,0.232,0.226,0.232,0.24,0.82,0.156
00.032320000000,0.018,,0.184,0.182,0.232,0.23,0.232,0.232,0.236,0.234,0.236,0.234,0.232,0.238,0.232,0.226,0.232,0.24,0.84,0.158
00.032360000000,0.016,,0.186,0.18,0.234,0.23,0.232,0.232,0.238,0.236,0.234,0.23,0.232,0.24,0.232,0.226,0.232,0.24,0.82,0.156
00.032400000000,0.016,,0.186,0.18,0.234,0.23,0.234,0.234,0.238,0.234,0.234,0.232,0.23,0.238,0.234,0.224,0.232,0.24,0.8,0.156
00.032440000000,0.016,,0.184,0.18,0.23,0.23,0.23,0.234,0.236,0.234,0.234,0.232,0.232,0.24,0.232,0.224,0.232,0.238,0.82,0.156
00.032480000000,0.016,,0.186,0.18,0.232,0.23,0.232,0.232,0.238,0.234,0.236,0.23,0.232,0.238,0.232,0.226,0.232,0.238,0.8,0.158
00.032520000000,0.016,,0.184,0.18,0.23,0.23,0.234,0.232,0.238,0.234,0.234,0.232,0.232,0.238,0.232,0.224,0.232,0.238,0.84,0.158
00.032560000000,0.016,,0.184,0.18,0.234,0.23,0.232,0.234,0.238,0.234,0.234,0.232,0.23,0.24,0.23,0.224,0.234,0.24,0.84,0.158
00.032600000000,0.018,,0.186,0.18,0.232,0.23,0.232,0.232,0.238,0.234,0.236,0.232,0.23,0.238,0.234,0.226,0.232,0.24,0.82,0.16
00.032640000000,0.018,,0.184,0.18,0.232,0.23,0.232,0.234,0.238,0.232,0.234,0.232,0.232,0.238,0.234,0.224,0.232,0.24,0.82,0.156
00.032680000000,0.016,,0.186,0.18,0.232,0.232,0.234,0.234,0.236,0.234,0.234,0.232,0.232,0.24,0.23,0.224,0.232,0.24,0.82,0.156
00.032720000000,0.016,,0.186,0.18,0.23,0.23,0.232,0.234,0.236,0.234,0.234,0.232,0.232,0.238,0.234,0.226,0.23,0.24,0.82,0.156
00.032760000000,0.018,,0.186,0.18,0.232,0.23,0.232,0.234,0.238,0.232,0.234,0.232,0.232,0.238,0.232,0.226,0.232,0.238,0.82,0.158
00.032800000000,0.018,,0.184,0.182,0.23,0.23,0.232,0.232,0.236,0.236,0.234,0.23,0.23,0.238,0.232,0.224,0.232,0.238,0.84,0.16
00.032840000000,0.016,,0.184,0.18,0.232,0.23,0.234,0.232,0.236,0.234,0.234,0.232,0.23,0.24,0.232,0.226,0.232,0.238,0.8,0.156
00.032880000000,0.016,,0.186,0.18,0.232,0.23,0.232,0.234,0.236,0.234,0.234,0.232,0.228,0.24,0.23,0.226,0.23,0.238,0.8,0.158
00.032920000000,0.016,,0.184,0.182,0.232,0.23,0.234,0.234,0.236,0.234,0.234,0.232,0.23,0.238,0.232,0.224,0.232,0.238,0.84,0.156
00.032960000000,0.018,,0.186,0.18,0.232,0.232,0.232,0.234,0.236,0.232,0.236,0.232,0.23,0.238,0.232,0.224,0.232,0.238,0.82,0.156
00.033000000000,0.018,,0.184,0.18,0.232,0.23,0.232,0.232,0.236,0.234,0.236,0.23,0.232,0.238,0.232,0.224,0.23,0.238,0.82,0.156
00.033040000000,0.018,,0.184,0.182,0.232,0.23,0.232,0.232,0.236,0.234,0.234,0.232,0.23,0.24,0.234,0.226,0.23,0.238,0.82,0.158
00.033080000000,0.016,,0.184,0.18,0.232,0.228,0.234,0.234,0.236,0.234,0.236,0.232,0.23,0.24,0.232,0.226,0.232,0.238,0.8,0.156
00.033120000000,0.016,,0.182,0.18,0.232,0.228,0.232,0.234,0.238,0.234,0.234,0.232,0.232,0.238,0.232,0.226,0.23,0.24,0.82,0.158
00.033160000000,0.016,,0.186,0.178,0.232,0.23,0.234,0.232,0.236,0.234,0.234,0.232,0.23,0.238,0.232,0.224,0.23,0.238,0.8,0.158
00.033200000000,0.016,,0.184,0.18,0.232,0.23,0.234,0.234,0.238,0.234,0.234,0.232,0.23,0.238,0.232,0.226,0.23,0.238,0.8,0.158
00.033240000000,0.016,,0.184,0.182,0.232,0.23,0.232,0.234,0.236,0.232,0.234,0.232,0.23,0.24,0.232,0.226,0.232,0.238,0.8,0.158
00.033280000000,0.016,,0.186,0.18,0.234,0.23,0.232,0.234,0.236,0.234,0.232,0.232,0.23,0.24,0.232,0.222,0.232,0.238,0.82,0.156
00.033320000000,0.016,,0.186,0.18,0.23,0.23,0.232,0.234,0.238,0.234,0.234,0.232,0.23,0.238,0.234,0.222,0.23,0.24,0.8,0.156
00.033360000000,0.016,,0.186,0.178,0.232,0.23,0.234,0.232,0.236,0.234,0.232,0.23,0.23,0.24,0.232,0.226,0.232,0.238,0.82,0.156
00.033400000000,0.016,,0.184,0.18,0.232,0.23,0.232,0.234,0.236,0.232,0.234,0.232,0.232,0.238,0.232,0.226,0.232,0.238,0.8,0.156
00.033440000000,0.016,,0.184,0.182,0.232,0.23,0.232,0.234,0.236,0.234,0.234,0.232,0.232,0.238,0.232,0.226,0.232,0.24,0.8,0.156
00.033480000000,0.016,,0.186,0.182,0.23,0.23,0.234,0.232,0.238,0.234,0.234,0.23,0.23,0.238,0.232,0.224,0.232,0.238,0.8,0.156
00.033520000000,0.016,,0.186,0.18,0.232,0.23,0.234,0.234,0.238,0.234,0.234,0.232,0.23,0.238,0.232,0.224,0.23,0.238,0.8,0.156
00.033560000000,0.016,,0.186,0.18,0.232,0.23,0.232,0.232,0.236,0.232,0.236,0.232,0.23,0.238,0.232,0.224,0.23,0.238,0.82,0.158
00.033600000000,0.018,,0.184,0.182,0.232,0.228,0.234,0.232,0.236,0.232,0.236,0.23,0.23,0.238,0.232,0.224,0.232,0.238,0.82,0.158
00.033640000000,0.016,,0.186,0.18,0.232,0.23,0.234,0.234,0.238,0.234,0.236,0.232,0.23,0.238,0.232,0.226,0.232,0.238,0.82,0.158
00.033680000000,0.016,,0.184,0.182,0.232,0.228,0.232,0.232,0.236,0.234,0.236,0.232,0.23,0.24,0.23,0.224,0.232,0.238,0.8,0.158
00.033720000000,0.016,,0.186,0.18,0.232,0.23,0.232,0.234,0.236,0.232,0.236,0.23,0.23,0.238,0.232,0.224,0.23,0.236,0.8,0.156
00.033760000000,0.016,,0.184,0.18,0.232,0.23,0.232,0.232,0.238,0.234,0.234,0.232,0.23,0.238,0.232,0.226,0.232,0.238,0.82,0.156
00.033800000000,0.018,,0.184,0.18,0.232,0.23,0.234,0.234,0.238,0.232,0.236,0.23,0.23,0.24,0.234,0.226,0.23,0.238,0.8,0.156
00.033840000000,0.016,,0.186,0.182,0.23,0.228,0.232,0.234,0.236,0.232,0.234,0.23,0.23,0.238,0.232,0.224,0.23,0.24,0.8,0.158
00.033880000000,0.016,,0.184,0.182,0.232,0.23,0.234,0.234,0.236,0.234,0.234,0.23,0.23,0.238,0.23,0.224,0.232,0.238,0.78,0.156
00.033920000000,0.018,,0.184,0.18,0.23,0.232,0.232,0.232,0.234,0.232,0.234,0.232,0.228,0.238,0.232,0.224,0.232,0.238,0.78,0.156
00.033960000000,0.018,,0.186,0.182,0.232,0.228,0.23,0.234,0.236,0.232,0.234,0.23,0.228,0.238,0.232,0.224,0.23,0.24,0.8,0.158
00.034000000000,0.016,,0.186,0.18,0.232,0.23,0.232,0.234,0.234,0.232,0.234,0.232,0.228,0.238,0.232,0.226,0.23,0.24,0.8,0.156
00.034040000000,0.018,,0.184,0.18,0.232,0.23,0.232,0.232,0.236,0.232,0.234,0.232,0.23,0.238,0.232,0.226,0.23,0.236,0.8,0.158
00.034080000000,0.016,,0.184,0.18,0.232,0.228,0.232,0.234,0.234,0.232,0.234,0.23,0.23,0.24,0.23,0.224,0.232,0.238,0.78,0.158
00.034120000000,0.016,,0.184,0.18,0.23,0.23,0.232,0.232,0.238,0.232,0.236,0.232,0.228,0.24,0.232,0.224,0.23,0.238,0.8,0.158
00.034160000000,0.016,,0.186,0.18,0.232,0.23,0.232,0.232,0.234,0.232,0.234,0.23,0.228,0.24,0.23,0.226,0.232,0.238,0.78,0.16
00.034200000000,0.016,,0.186,0.182,0.23,0.232,0.232,0.234,0.236,0.232,0.236,0.23,0.23,0.238,0.232,0.222,0.23,0.236,0.8,0.156
00.034240000000,0.014,,0.184,0.182,0.232,0.232,0.234,0.232,0.236,0.232,0.234,0.23,0.23,0.238,0.23,0.222,0.232,0.24,0.8,0.156
00.034280000000,0.016,,0.186,0.18,0.232,0.23,0.232,0.234,0.236,0.234,0.234,0.232,0.228,0.238,0.232,0.226,0.23,0.238,0.78,0.156
00.034320000000,0.016,,0.184,0.18,0.23,0.228,0.232,0.232,0.236,0.232,0.234,0.232,0.23,0.238,0.23,0.222,0.232,0.238,0.8,0.156
00.034360000000,0.016,,0.186,0.18,0.232,0.228,0.232,0.234,0.236,0.232,0.236,0.23,0.228,0.238,0.232,0.224,0.23,0.238,0.8,0.158
00.034400000000,0.016,,0.186,0.18,0.232,0.23,0.232,0.232,0.236,0.234,0.232,0.23,0.228,0.238,0.23,0.222,0.23,0.238,0.8,0.156
00.034440000000,0.016,,0.184,0.18,0.232,0.23,0.232,0.232,0.236,0.232,0.234,0.232,0.23,0.238,0.23,0.222,0.23,0.238,0.78,0.158
00.034480000000,0.016,,0.186,0.18,0.232,0.232,0.232,0.232,0.236,0.23,0.234,0.232,0.228,0.236,0.232,0.222,0.23,0.238,0.8,0.156
00.034520000000,0.016,,0.184,0.18,0.232,0.23,0.232,0.232,0.234,0.232,0.232,0.23,0.228,0.238,0.23,0.222,0.23,0.238,0.8,0.156
