TIME,OFFSET,T_SET120,T_SET115,T_SET110,T_SET105,T_SET100,T_SET95,T_SET90,T_SET86,T_SET75,T_SET70,T_SET65,T_SET60,T_SET55,T_SET50,T_SET45,T_SET40,T_SET35,ESPECTROSCOPIA,S_NORM
0.0011,0.016,0.166,0.162,0.162,0.156,0.162,0.164,0.1632,0.1632,0.172,0.168,0.172,0.172,0.17,0.17,0.158,0.162,0.158,0.72,0.152
0.0012,0.018,0.166,0.162,0.162,0.156,0.162,0.162,0.1632,0.1632,0.172,0.166,0.172,0.17,0.17,0.168,0.158,0.158,0.158,0.72,0.15
0.0013,0.016,0.166,0.164,0.162,0.154,0.162,0.162,0.1632,0.1624,0.17,0.166,0.17,0.17,0.17,0.168,0.158,0.16,0.156,0.72,0.152
0.0014,0.016,0.162,0.162,0.162,0.156,0.162,0.162,0.1624,0.1624,0.172,0.17,0.17,0.17,0.17,0.17,0.158,0.162,0.16,0.72,0.15
0.0015,0.016,0.164,0.164,0.162,0.154,0.16,0.162,0.1616,0.1616,0.172,0.166,0.17,0.17,0.17,0.168,0.158,0.16,0.158,0.728,0.152
0.0016,0.016,0.162,0.162,0.16,0.154,0.16,0.162,0.1616,0.1616,0.17,0.166,0.17,0.17,0.168,0.168,0.158,0.16,0.158,0.72,0.152
0.0017,0.016,0.162,0.162,0.162,0.152,0.16,0.16,0.1608,0.1608,0.17,0.166,0.17,0.17,0.17,0.17,0.158,0.16,0.156,0.728,0.15
0.0018,0.016,0.162,0.162,0.16,0.154,0.16,0.16,0.1608,0.1608,0.172,0.166,0.17,0.17,0.168,0.168,0.158,0.16,0.158,0.72,0.15
0.0019,0.018,0.162,0.16,0.158,0.152,0.16,0.158,0.16,0.16,0.17,0.168,0.168,0.172,0.168,0.168,0.158,0.16,0.156,0.72,0.152
0.002,0.016,0.16,0.158,0.156,0.152,0.156,0.16,0.1592,0.16,0.17,0.168,0.17,0.172,0.168,0.168,0.158,0.16,0.16,0.72,0.15
0.0021,0.016,0.158,0.156,0.158,0.152,0.158,0.158,0.1584,0.1608,0.17,0.164,0.17,0.172,0.17,0.168,0.158,0.162,0.158,0.728,0.15
0.0022,0.016,0.158,0.156,0.154,0.152,0.156,0.16,0.1584,0.1584,0.17,0.166,0.172,0.17,0.168,0.17,0.158,0.16,0.158,0.72,0.15
0.0023,0.016,0.156,0.156,0.154,0.15,0.154,0.158,0.1576,0.1576,0.168,0.164,0.168,0.17,0.168,0.17,0.158,0.16,0.158,0.72,0.15
0.0024,0.016,0.154,0.154,0.154,0.15,0.156,0.156,0.156,0.1584,0.168,0.166,0.17,0.17,0.168,0.168,0.158,0.16,0.158,0.72,0.15
0.0025,0.016,0.154,0.152,0.152,0.148,0.154,0.154,0.1568,0.156,0.168,0.164,0.168,0.17,0.168,0.168,0.158,0.16,0.158,0.72,0.15
0.0026,0.018,0.154,0.152,0.152,0.148,0.152,0.156,0.156,0.1568,0.168,0.162,0.168,0.17,0.17,0.168,0.158,0.16,0.16,0.72,0.15
0.0027,0.016,0.15,0.152,0.15,0.148,0.152,0.154,0.1552,0.156,0.166,0.164,0.168,0.168,0.17,0.17,0.158,0.16,0.156,0.712,0.148
0.0028,0.016,0.152,0.15,0.15,0.146,0.15,0.152,0.1544,0.1536,0.166,0.162,0.168,0.17,0.168,0.168,0.158,0.16,0.158,0.72,0.15
0.0029,0.016,0.15,0.148,0.15,0.144,0.15,0.15,0.1528,0.1552,0.164,0.162,0.168,0.17,0.168,0.168,0.158,0.16,0.158,0.72,0.152
0.003,0.018,0.148,0.15,0.148,0.142,0.148,0.15,0.152,0.1536,0.162,0.16,0.168,0.168,0.168,0.168,0.158,0.16,0.156,0.712,0.15
0.0031,0.016,0.146,0.148,0.146,0.142,0.146,0.15,0.1504,0.1528,0.162,0.16,0.168,0.17,0.168,0.168,0.158,0.16,0.156,0.72,0.15
0.0032,0.018,0.146,0.144,0.142,0.14,0.146,0.148,0.1504,0.1504,0.16,0.16,0.168,0.168,0.166,0.168,0.156,0.16,0.158,0.712,0.152
0.0033,0.018,0.144,0.142,0.142,0.138,0.142,0.148,0.1496,0.1504,0.16,0.16,0.166,0.168,0.168,0.168,0.156,0.16,0.158,0.712,0.15
0.0034,0.016,0.142,0.14,0.142,0.134,0.142,0.148,0.1472,0.1488,0.16,0.158,0.164,0.166,0.168,0.168,0.158,0.16,0.158,0.712,0.15
0.0035,0.018,0.138,0.14,0.138,0.134,0.14,0.144,0.1448,0.1472,0.156,0.156,0.164,0.168,0.166,0.166,0.156,0.16,0.156,0.712,0.15
0.0036,0.016,0.136,0.136,0.136,0.134,0.14,0.142,0.1448,0.1472,0.158,0.156,0.162,0.168,0.166,0.166,0.158,0.158,0.158,0.704,0.15
0.0037,0.014,0.134,0.134,0.134,0.13,0.136,0.142,0.1424,0.1448,0.156,0.156,0.164,0.166,0.166,0.168,0.156,0.156,0.156,0.704,0.152
0.0038,0.018,0.132,0.132,0.132,0.128,0.134,0.138,0.1416,0.144,0.156,0.156,0.162,0.166,0.166,0.17,0.156,0.158,0.158,0.712,0.152
0.0039,0.016,0.13,0.13,0.13,0.128,0.132,0.138,0.14,0.1424,0.154,0.156,0.162,0.164,0.164,0.166,0.156,0.156,0.158,0.72,0.15
0.004,0.016,0.128,0.126,0.126,0.124,0.128,0.136,0.1368,0.1408,0.152,0.152,0.16,0.166,0.166,0.168,0.158,0.156,0.16,0.712,0.152
0.0041,0.014,0.124,0.124,0.124,0.12,0.128,0.132,0.1344,0.1392,0.15,0.152,0.162,0.166,0.164,0.166,0.156,0.158,0.158,0.712,0.15
0.0042,0.016,0.122,0.122,0.122,0.118,0.124,0.132,0.132,0.136,0.15,0.15,0.158,0.166,0.164,0.164,0.156,0.158,0.156,0.704,0.148
0.0043,0.016,0.118,0.118,0.12,0.114,0.122,0.128,0.1312,0.136,0.148,0.15,0.16,0.164,0.162,0.166,0.156,0.158,0.158,0.704,0.15
0.0044,0.016,0.116,0.116,0.114,0.114,0.12,0.128,0.1288,0.1336,0.146,0.148,0.158,0.164,0.162,0.166,0.156,0.158,0.156,0.696,0.15
0.0045,0.016,0.112,0.114,0.116,0.11,0.118,0.124,0.1256,0.1312,0.142,0.146,0.158,0.162,0.162,0.166,0.156,0.158,0.156,0.696,0.15
0.0046,0.016,0.11,0.11,0.11,0.108,0.114,0.122,0.124,0.1288,0.14,0.144,0.156,0.16,0.162,0.162,0.154,0.156,0.156,0.704,0.15
0.0047,0.016,0.106,0.106,0.106,0.106,0.112,0.118,0.1208,0.1248,0.138,0.142,0.158,0.16,0.162,0.162,0.156,0.158,0.156,0.704,0.15
0.0048,0.016,0.102,0.104,0.104,0.102,0.108,0.116,0.1192,0.124,0.136,0.142,0.152,0.158,0.16,0.164,0.154,0.158,0.156,0.696,0.15
0.0049,0.016,0.098,0.1,0.1,0.098,0.106,0.112,0.1152,0.12,0.134,0.14,0.154,0.158,0.16,0.162,0.154,0.156,0.156,0.704,0.148
0.005,0.016,0.096,0.094,0.096,0.096,0.102,0.108,0.112,0.1184,0.132,0.136,0.154,0.158,0.158,0.162,0.154,0.156,0.156,0.696,0.148
0.0051,0.016,0.092,0.092,0.092,0.09,0.098,0.106,0.1096,0.1144,0.13,0.136,0.152,0.156,0.158,0.162,0.152,0.156,0.156,0.696,0.152
0.0052,0.016,0.088,0.09,0.09,0.09,0.096,0.102,0.1064,0.1128,0.126,0.132,0.15,0.156,0.158,0.16,0.152,0.156,0.156,0.696,0.15
0.0053,0.016,0.086,0.084,0.09,0.086,0.09,0.1,0.1024,0.1096,0.124,0.13,0.148,0.156,0.156,0.162,0.154,0.156,0.156,0.696,0.15
0.0054,0.016,0.082,0.084,0.082,0.082,0.088,0.096,0.0984,0.1048,0.12,0.128,0.146,0.154,0.156,0.16,0.152,0.154,0.156,0.696,0.148
0.0055,0.016,0.076,0.078,0.08,0.078,0.084,0.092,0.0952,0.1032,0.118,0.126,0.146,0.152,0.156,0.158,0.152,0.154,0.156,0.688,0.15
0.0056,0.016,0.074,0.074,0.076,0.074,0.08,0.09,0.0936,0.1,0.114,0.124,0.142,0.152,0.154,0.16,0.152,0.156,0.156,0.704,0.15
0.0057,0.018,0.07,0.07,0.072,0.07,0.078,0.088,0.0896,0.096,0.112,0.12,0.14,0.15,0.152,0.158,0.152,0.152,0.154,0.688,0.15
0.0058,0.018,0.066,0.068,0.068,0.068,0.072,0.082,0.084,0.092,0.108,0.118,0.14,0.148,0.154,0.158,0.15,0.154,0.154,0.688,0.15
0.0059,0.016,0.062,0.064,0.064,0.066,0.07,0.078,0.0824,0.088,0.104,0.116,0.138,0.146,0.15,0.156,0.15,0.154,0.152,0.688,0.15
0.006,0.018,0.06,0.06,0.062,0.06,0.066,0.074,0.0776,0.0864,0.102,0.114,0.136,0.144,0.15,0.156,0.15,0.154,0.152,0.688,0.15
0.0061,0.016,0.056,0.056,0.056,0.058,0.062,0.07,0.0752,0.0832,0.098,0.11,0.134,0.142,0.15,0.156,0.15,0.152,0.154,0.688,0.15
0.0062,0.016,0.052,0.054,0.054,0.054,0.06,0.066,0.0704,0.0792,0.094,0.106,0.13,0.142,0.146,0.154,0.148,0.15,0.156,0.696,0.148
0.0063,0.016,0.05,0.05,0.05,0.052,0.056,0.068,0.068,0.0744,0.088,0.102,0.126,0.14,0.144,0.156,0.148,0.152,0.152,0.688,0.15
0.0064,0.016,0.048,0.048,0.048,0.048,0.052,0.06,0.0648,0.0712,0.086,0.1,0.126,0.138,0.144,0.152,0.146,0.15,0.152,0.68,0.148
0.0065,0.016,0.044,0.042,0.046,0.044,0.05,0.058,0.0584,0.0672,0.082,0.096,0.122,0.136,0.142,0.152,0.146,0.15,0.152,0.68,0.15
0.0066,0.016,0.04,0.042,0.042,0.042,0.046,0.054,0.056,0.064,0.08,0.092,0.12,0.134,0.142,0.15,0.144,0.15,0.152,0.68,0.15
0.0067,0.016,0.038,0.04,0.04,0.04,0.044,0.052,0.0544,0.0616,0.076,0.09,0.118,0.13,0.14,0.148,0.142,0.148,0.15,0.68,0.15
0.0068,0.016,0.034,0.038,0.038,0.038,0.04,0.048,0.0504,0.0576,0.072,0.086,0.114,0.13,0.136,0.148,0.14,0.146,0.152,0.68,0.15
0.0069,0.016,0.036,0.036,0.036,0.034,0.04,0.046,0.0472,0.0536,0.068,0.084,0.11,0.126,0.134,0.146,0.142,0.148,0.15,0.672,0.15
0.007,0.016,0.032,0.032,0.032,0.032,0.036,0.042,0.044,0.0504,0.064,0.078,0.11,0.124,0.132,0.146,0.14,0.146,0.148,0.664,0.15
0.0071,0.016,0.032,0.03,0.03,0.03,0.036,0.04,0.0416,0.048,0.062,0.076,0.104,0.12,0.13,0.142,0.138,0.142,0.15,0.68,0.15
0.0072,0.016,0.028,0.03,0.03,0.03,0.032,0.038,0.0392,0.0448,0.06,0.072,0.104,0.12,0.128,0.142,0.138,0.142,0.148,0.664,0.15
0.0073,0.016,0.026,0.026,0.028,0.028,0.03,0.036,0.0376,0.0448,0.056,0.068,0.1,0.116,0.126,0.14,0.136,0.142,0.148,0.664,0.148
0.0074,0.016,0.026,0.026,0.026,0.026,0.03,0.032,0.0352,0.04,0.052,0.066,0.096,0.114,0.122,0.14,0.134,0.14,0.146,0.664,0.148
0.0075,0.016,0.026,0.026,0.026,0.026,0.028,0.032,0.0336,0.0368,0.05,0.062,0.092,0.11,0.122,0.136,0.132,0.14,0.148,0.664,0.152
0.0076,0.016,0.024,0.024,0.024,0.024,0.028,0.03,0.0312,0.0352,0.046,0.06,0.086,0.106,0.118,0.134,0.132,0.138,0.146,0.656,0.15
0.0077,0.016,0.024,0.024,0.024,0.024,0.026,0.028,0.0296,0.0328,0.044,0.056,0.086,0.104,0.116,0.132,0.13,0.136,0.142,0.664,0.15
0.0078,0.016,0.024,0.024,0.024,0.022,0.024,0.03,0.028,0.0312,0.042,0.054,0.082,0.1,0.112,0.13,0.13,0.136,0.144,0.648,0.148
0.0079,0.018,0.022,0.022,0.02,0.022,0.024,0.026,0.0256,0.0288,0.04,0.05,0.078,0.098,0.112,0.128,0.126,0.134,0.142,0.656,0.148
0.008,0.016,0.022,0.022,0.022,0.024,0.024,0.024,0.024,0.0288,0.04,0.048,0.076,0.094,0.106,0.126,0.126,0.132,0.14,0.648,0.148
0.0081,0.016,0.022,0.022,0.022,0.022,0.022,0.026,0.0232,0.0264,0.036,0.044,0.074,0.094,0.108,0.124,0.126,0.132,0.14,0.648,0.15
0.0082,0.016,0.022,0.02,0.022,0.022,0.024,0.022,0.024,0.0256,0.032,0.042,0.07,0.088,0.1,0.122,0.122,0.13,0.14,0.64,0.15
0.0083,0.016,0.022,0.022,0.022,0.022,0.022,0.022,0.0232,0.0248,0.032,0.04,0.066,0.086,0.1,0.12,0.118,0.13,0.138,0.64,0.148
0.0084,0.016,0.02,0.022,0.022,0.02,0.022,0.022,0.0224,0.0232,0.03,0.04,0.064,0.082,0.096,0.118,0.118,0.126,0.136,0.632,0.148
0.0085,0.018,0.02,0.022,0.02,0.02,0.02,0.022,0.0208,0.0232,0.028,0.034,0.06,0.08,0.094,0.116,0.116,0.122,0.136,0.624,0.15
0.0086,0.016,0.02,0.022,0.022,0.02,0.02,0.02,0.0224,0.0216,0.026,0.034,0.058,0.076,0.09,0.112,0.114,0.122,0.136,0.632,0.15
0.0087,0.016,0.02,0.02,0.02,0.022,0.022,0.02,0.0208,0.0224,0.026,0.032,0.054,0.074,0.088,0.112,0.112,0.12,0.134,0.624,0.148
0.0088,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0208,0.0208,0.026,0.03,0.05,0.07,0.084,0.106,0.11,0.118,0.132,0.616,0.148
0.0089,0.018,0.02,0.018,0.02,0.02,0.02,0.022,0.0192,0.0208,0.024,0.028,0.048,0.066,0.08,0.104,0.106,0.116,0.13,0.616,0.148
0.009,0.018,0.02,0.02,0.02,0.02,0.02,0.018,0.02,0.0208,0.024,0.028,0.046,0.064,0.078,0.102,0.106,0.116,0.128,0.608,0.148
0.0091,0.016,0.02,0.02,0.02,0.018,0.022,0.02,0.0192,0.0208,0.022,0.028,0.044,0.062,0.074,0.1,0.104,0.114,0.128,0.608,0.15
0.0092,0.016,0.018,0.02,0.02,0.02,0.018,0.02,0.0192,0.0192,0.022,0.026,0.042,0.058,0.074,0.096,0.1,0.112,0.126,0.6,0.148
0.0093,0.016,0.02,0.02,0.02,0.02,0.018,0.02,0.02,0.0208,0.022,0.026,0.04,0.054,0.07,0.096,0.098,0.11,0.124,0.592,0.148
0.0094,0.018,0.02,0.02,0.02,0.02,0.02,0.022,0.0184,0.0208,0.022,0.024,0.038,0.052,0.066,0.092,0.098,0.106,0.124,0.6,0.148
0.0095,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.022,0.024,0.036,0.052,0.064,0.09,0.094,0.104,0.12,0.584,0.15
0.0096,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.02,0.022,0.024,0.034,0.046,0.064,0.086,0.092,0.102,0.122,0.568,0.148
0.0097,0.016,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.02,0.024,0.032,0.046,0.058,0.082,0.09,0.1,0.118,0.568,0.15
0.0098,0.018,0.02,0.02,0.02,0.02,0.02,0.018,0.02,0.0184,0.02,0.024,0.032,0.046,0.058,0.08,0.088,0.098,0.116,0.568,0.148
0.0099,0.016,0.02,0.02,0.02,0.022,0.02,0.02,0.0184,0.02,0.02,0.022,0.028,0.042,0.056,0.078,0.086,0.094,0.114,0.56,0.148
0.01,0.016,0.02,0.02,0.022,0.02,0.02,0.018,0.02,0.0192,0.022,0.022,0.028,0.042,0.052,0.076,0.082,0.096,0.114,0.544,0.148
0.0101,0.016,0.02,0.022,0.018,0.02,0.018,0.022,0.0184,0.0192,0.02,0.022,0.028,0.036,0.048,0.076,0.078,0.092,0.11,0.544,0.15
0.0102,0.016,0.02,0.018,0.02,0.02,0.022,0.02,0.02,0.02,0.02,0.022,0.028,0.036,0.048,0.07,0.078,0.088,0.11,0.528,0.148
0.0103,0.016,0.02,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.02,0.022,0.026,0.034,0.046,0.068,0.076,0.086,0.106,0.528,0.148
0.0104,0.016,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.024,0.032,0.044,0.064,0.074,0.084,0.104,0.52,0.15
0.0105,0.016,0.02,0.022,0.02,0.02,0.022,0.02,0.02,0.0192,0.02,0.02,0.024,0.032,0.042,0.064,0.072,0.082,0.104,0.512,0.148
0.0106,0.016,0.02,0.02,0.018,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.024,0.03,0.04,0.058,0.068,0.08,0.102,0.512,0.148
0.0107,0.018,0.022,0.022,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.02,0.022,0.028,0.036,0.058,0.068,0.078,0.098,0.504,0.15
0.0108,0.016,0.02,0.018,0.02,0.02,0.02,0.018,0.02,0.0192,0.022,0.02,0.022,0.03,0.036,0.054,0.064,0.076,0.098,0.488,0.148
0.0109,0.016,0.02,0.022,0.02,0.022,0.02,0.02,0.0192,0.0192,0.02,0.022,0.024,0.026,0.034,0.054,0.064,0.074,0.094,0.488,0.148
0.011,0.018,0.018,0.02,0.02,0.02,0.018,0.02,0.0192,0.0192,0.02,0.02,0.022,0.026,0.034,0.052,0.062,0.07,0.094,0.472,0.15
0.0111,0.016,0.02,0.02,0.022,0.02,0.02,0.02,0.02,0.0184,0.022,0.02,0.022,0.026,0.032,0.05,0.06,0.07,0.092,0.472,0.148
0.0112,0.018,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.0192,0.02,0.02,0.02,0.024,0.034,0.048,0.056,0.068,0.09,0.464,0.15
0.0113,0.014,0.018,0.02,0.02,0.02,0.018,0.022,0.02,0.0184,0.02,0.022,0.02,0.024,0.032,0.046,0.054,0.064,0.09,0.456,0.15
0.0114,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.0184,0.02,0.02,0.022,0.024,0.03,0.044,0.052,0.062,0.086,0.44,0.148
0.0115,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.02,0.02,0.02,0.022,0.022,0.028,0.042,0.05,0.06,0.086,0.432,0.148
0.0116,0.016,0.02,0.022,0.018,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.02,0.024,0.026,0.042,0.048,0.058,0.082,0.424,0.15
0.0117,0.018,0.02,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.02,0.024,0.026,0.04,0.048,0.056,0.08,0.416,0.148
0.0118,0.016,0.022,0.02,0.02,0.02,0.02,0.02,0.0216,0.0192,0.02,0.022,0.022,0.022,0.026,0.04,0.046,0.056,0.08,0.408,0.148
0.0119,0.016,0.02,0.022,0.02,0.02,0.022,0.02,0.0192,0.0184,0.02,0.02,0.022,0.022,0.024,0.038,0.044,0.054,0.076,0.4,0.148
0.012,0.016,0.018,0.022,0.02,0.02,0.02,0.018,0.0192,0.02,0.02,0.02,0.022,0.02,0.026,0.036,0.042,0.052,0.076,0.4,0.148
0.0121,0.018,0.02,0.018,0.02,0.02,0.02,0.02,0.0184,0.02,0.02,0.02,0.02,0.02,0.024,0.036,0.04,0.052,0.072,0.384,0.15
0.0122,0.016,0.02,0.02,0.02,0.02,0.02,0.022,0.02,0.0208,0.022,0.02,0.02,0.02,0.026,0.034,0.042,0.048,0.072,0.368,0.148
0.0123,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.0184,0.02,0.02,0.02,0.022,0.024,0.034,0.04,0.048,0.07,0.368,0.146
0.0124,0.016,0.02,0.02,0.02,0.02,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.032,0.038,0.044,0.07,0.352,0.146
0.0125,0.018,0.018,0.02,0.02,0.02,0.022,0.02,0.0192,0.0208,0.022,0.02,0.02,0.022,0.024,0.03,0.038,0.046,0.066,0.344,0.148
0.0126,0.016,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.02,0.02,0.02,0.02,0.022,0.03,0.036,0.042,0.066,0.336,0.148
0.0127,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.0192,0.022,0.02,0.02,0.02,0.022,0.028,0.036,0.042,0.064,0.328,0.15
0.0128,0.016,0.02,0.018,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.022,0.018,0.02,0.022,0.028,0.034,0.042,0.062,0.32,0.148
0.0129,0.016,0.02,0.02,0.022,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.022,0.02,0.02,0.028,0.034,0.04,0.062,0.328,0.148
0.013,0.016,0.02,0.02,0.02,0.022,0.02,0.022,0.0184,0.0184,0.018,0.02,0.02,0.022,0.022,0.028,0.03,0.04,0.06,0.296,0.148
0.0131,0.016,0.022,0.02,0.022,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.02,0.02,0.02,0.026,0.03,0.038,0.058,0.296,0.148
0.0132,0.016,0.02,0.02,0.02,0.018,0.02,0.022,0.0192,0.0184,0.02,0.02,0.02,0.02,0.022,0.026,0.032,0.036,0.056,0.28,0.148
0.0133,0.016,0.02,0.018,0.022,0.018,0.02,0.02,0.0192,0.0192,0.02,0.022,0.022,0.022,0.022,0.024,0.03,0.036,0.056,0.272,0.148
0.0134,0.018,0.022,0.02,0.02,0.02,0.02,0.02,0.0184,0.0184,0.02,0.02,0.018,0.02,0.022,0.026,0.03,0.036,0.054,0.256,0.148
0.0135,0.016,0.02,0.02,0.018,0.02,0.02,0.02,0.0192,0.02,0.018,0.02,0.02,0.02,0.024,0.026,0.028,0.034,0.052,0.248,0.148
0.0136,0.016,0.02,0.016,0.022,0.02,0.02,0.02,0.0192,0.0192,0.02,0.02,0.02,0.02,0.02,0.024,0.03,0.034,0.05,0.24,0.144
0.0137,0.016,0.022,0.02,0.018,0.02,0.02,0.02,0.0184,0.0192,0.02,0.02,0.02,0.022,0.02,0.024,0.028,0.032,0.052,0.232,0.148
0.0138,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.0192,0.02,0.02,0.02,0.02,0.02,0.024,0.028,0.032,0.05,0.224,0.148
0.0139,0.018,0.022,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.02,0.018,0.018,0.02,0.02,0.024,0.026,0.032,0.05,0.216,0.148
0.014,0.018,0.022,0.02,0.02,0.02,0.022,0.022,0.0184,0.0184,0.02,0.02,0.02,0.02,0.02,0.024,0.026,0.03,0.048,0.216,0.148
0.0141,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.02,0.02,0.02,0.022,0.026,0.028,0.03,0.048,0.2,0.148
0.0142,0.016,0.02,0.02,0.02,0.02,0.022,0.022,0.02,0.0184,0.02,0.02,0.02,0.02,0.022,0.022,0.026,0.03,0.046,0.2,0.148
0.0143,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.02,0.02,0.02,0.022,0.026,0.03,0.046,0.192,0.148
0.0144,0.016,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.02,0.022,0.022,0.022,0.024,0.028,0.046,0.224,0.148
0.0145,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.0192,0.02,0.02,0.02,0.02,0.02,0.024,0.026,0.028,0.044,0.168,0.148
0.0146,0.016,0.02,0.018,0.02,0.02,0.018,0.02,0.0192,0.0192,0.02,0.02,0.02,0.02,0.022,0.022,0.024,0.028,0.042,0.168,0.146
0.0147,0.018,0.02,0.018,0.022,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.02,0.02,0.022,0.024,0.024,0.026,0.042,0.152,0.148
0.0148,0.016,0.02,0.02,0.02,0.02,0.02,0.018,0.0184,0.0192,0.02,0.018,0.02,0.02,0.022,0.022,0.026,0.03,0.044,0.152,0.146
0.0149,0.016,0.02,0.022,0.022,0.022,0.02,0.02,0.0184,0.0192,0.02,0.02,0.022,0.018,0.02,0.022,0.024,0.028,0.042,0.152,0.148
0.015,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.018,0.02,0.02,0.02,0.02,0.024,0.026,0.026,0.042,0.144,0.148
0.0151,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0208,0.022,0.02,0.02,0.02,0.02,0.022,0.024,0.026,0.04,0.152,0.146
0.0152,0.016,0.02,0.02,0.018,0.02,0.02,0.02,0.0184,0.0184,0.02,0.02,0.02,0.02,0.022,0.024,0.022,0.028,0.04,0.144,0.148
0.0153,0.016,0.02,0.02,0.02,0.02,0.018,0.022,0.02,0.0192,0.022,0.022,0.02,0.02,0.02,0.02,0.024,0.028,0.04,0.136,0.15
0.0154,0.018,0.022,0.02,0.022,0.02,0.022,0.02,0.0184,0.0184,0.02,0.02,0.022,0.02,0.022,0.022,0.024,0.026,0.04,0.144,0.148
0.0155,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.0192,0.0208,0.02,0.02,0.02,0.02,0.02,0.022,0.024,0.026,0.038,0.136,0.146
0.0156,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.018,0.02,0.02,0.02,0.02,0.022,0.026,0.038,0.136,0.148
0.0157,0.016,0.022,0.018,0.022,0.02,0.02,0.02,0.0192,0.0192,0.02,0.02,0.02,0.02,0.022,0.022,0.024,0.026,0.038,0.144,0.148
0.0158,0.016,0.02,0.02,0.02,0.02,0.022,0.022,0.02,0.02,0.02,0.022,0.02,0.022,0.02,0.02,0.022,0.026,0.04,0.144,0.146
0.0159,0.016,0.022,0.02,0.02,0.02,0.022,0.02,0.02,0.0192,0.02,0.02,0.022,0.02,0.022,0.02,0.024,0.026,0.038,0.16,0.148
0.016,0.016,0.022,0.02,0.018,0.02,0.02,0.02,0.0184,0.0192,0.02,0.02,0.02,0.02,0.02,0.02,0.024,0.026,0.038,0.152,0.148
0.0161,0.016,0.022,0.022,0.02,0.02,0.022,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.022,0.022,0.022,0.028,0.038,0.168,0.148
0.0162,0.018,0.02,0.022,0.02,0.02,0.022,0.022,0.0184,0.0184,0.018,0.02,0.02,0.02,0.02,0.022,0.022,0.024,0.038,0.2,0.148
0.0163,0.016,0.022,0.02,0.02,0.02,0.02,0.02,0.0184,0.02,0.02,0.022,0.02,0.02,0.022,0.02,0.022,0.026,0.038,0.216,0.148
0.0164,0.016,0.02,0.022,0.022,0.022,0.02,0.022,0.0184,0.0184,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.026,0.036,0.232,0.148
0.0165,0.016,0.02,0.02,0.02,0.018,0.02,0.02,0.0184,0.0184,0.022,0.022,0.02,0.02,0.02,0.022,0.02,0.026,0.036,0.24,0.148
0.0166,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0184,0.0192,0.02,0.022,0.022,0.022,0.02,0.02,0.022,0.026,0.036,0.24,0.148
0.0167,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.02,0.02,0.02,0.02,0.018,0.022,0.024,0.026,0.038,0.248,0.148
0.0168,0.014,0.02,0.018,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.022,0.022,0.02,0.02,0.022,0.024,0.024,0.036,0.248,0.146
0.0169,0.016,0.018,0.02,0.02,0.022,0.022,0.02,0.0184,0.0192,0.022,0.02,0.018,0.018,0.02,0.022,0.024,0.024,0.038,0.272,0.146
0.017,0.016,0.018,0.02,0.02,0.018,0.02,0.02,0.0192,0.0184,0.02,0.02,0.018,0.02,0.02,0.02,0.022,0.026,0.038,0.264,0.148
